GSM,648,4,22210,18602,0,25.8521,-17.9283,1612,8,1,1446107818,1733986562,0
GSM,648,4,22210,19331,0,25.8446,-17.9289,2037,6,1,1446108634,1733986562,0
GSM,648,1,201,60911,0,25.8185,-17.8997,13062,27,1,1446420063,1727415477,0
GSM,648,4,22210,18913,0,26.7644,-18.3939,3705,3,1,1446847408,1707975600,0
GSM,648,4,22210,18912,0,26.7643,-18.3938,3693,3,1,1446847412,1707975593,0
GSM,648,1,201,63113,0,25.8386,-18.028,18897,48,1,1446964340,1724909041,0
GSM,648,4,22210,19352,0,25.8315,-17.9606,31880,22,1,1445844759,1708061790,0
GSM,648,4,22210,19241,0,25.8234,-17.9513,18371,107,1,1445843885,1707975639,0
GSM,648,4,22210,19351,0,25.8235,-17.9516,18335,89,1,1445843885,1708061707,0
GSM,648,4,22210,18593,0,25.8005,-17.9299,11215,13,1,1447042086,1708061707,0
GSM,648,4,22210,18516,0,25.817,-17.9548,7204,10,1,1447042732,1708061707,0
GSM,648,4,22210,19233,0,25.808,-17.9615,6079,4,1,1447042732,1708061794,0
GSM,648,4,22210,19232,0,25.8224,-17.9473,2028,26,1,1447044553,1708061725,0
GSM,648,4,22210,18571,0,25.9076,-18.1068,14533,4,1,1447093491,1707975635,0
GSM,648,4,22210,18225,0,26.5062,-18.3448,3247,4,1,1447268594,1707975607,0
GSM,648,4,22210,18922,0,26.5976,-18.3649,3748,2,1,1446071065,1707975604,0
GSM,648,4,22210,18223,0,26.4845,-18.351,1879,4,1,1447268594,1707975614,0
GSM,648,4,22210,18921,0,26.6245,-18.3739,1000,2,1,1446070767,1707975600,0
GSM,648,4,22210,19002,0,26.5211,-18.3389,1000,4,1,1447268593,1707975607,0
GSM,648,4,22210,18192,0,26.5007,-18.34,2579,4,1,1447268594,1707975611,0
GSM,648,4,22210,18221,0,26.507,-18.3449,3334,4,1,1447268594,1707975607,0
GSM,648,4,22210,18971,0,26.3566,-18.3407,3834,2,1,1446072560,1707975617,0
GSM,648,4,22210,18972,0,26.3232,-18.3465,1000,2,1,1446072560,1707975617,0
GSM,648,4,21004,13481,0,31.0124,-17.8488,2499,26,1,1447334393,1741330397,0
GSM,648,1,201,65063,0,25.8441,-18.0932,9432,8,1,1447643128,1727155014,0
GSM,648,4,22210,18911,0,26.7622,-18.3942,3511,2,1,1446847113,1707975593,0
GSM,648,4,22210,18253,0,26.8484,-18.437,6755,2,1,1446847113,1707975592,0
GSM,648,1,122,36232,0,28.8867,-16.0344,34704,74,1,1447946487,1719386744,0
GSM,648,1,122,36181,0,30.0289,-17.2665,37197,20,1,1447946649,1700372175,0
GSM,648,1,122,36943,0,29.9091,-17.1077,10005,10,1,1447946644,1700372179,0
GSM,648,1,122,36183,0,30.1617,-17.3547,46424,16,1,1447953732,1700372172,0
GSM,648,1,122,36961,0,30.1698,-17.3668,4720,10,1,1447954031,1700372168,0
GSM,648,1,122,36213,0,30.1788,-17.3501,18853,9,1,1447954330,1700286076,0
GSM,648,1,122,36972,0,30.5149,-17.4721,23751,61,1,1447965263,1700286070,0
GSM,648,1,122,36102,0,30.5163,-17.4636,15385,38,1,1447965263,1700286072,0
GSM,648,4,22210,19441,0,25.8416,-17.8801,9319,8,1,1448207327,1733986562,0
GSM,648,4,22404,20281,0,30.7192,-19.5733,16370,26,1,1448222826,1738045942,0
GSM,648,4,22403,24323,0,30.7649,-19.9536,15403,27,1,1448222836,1741330465,0
GSM,648,4,22424,23721,0,30.6906,-20.3697,12598,21,1,1448222847,1739771544,0
GSM,648,4,22423,24243,0,30.7017,-21.4102,14046,26,1,1448222871,1741330335,0
GSM,648,4,22423,18712,0,30.4828,-21.733,15683,24,1,1448222875,1741330317,0
GSM,648,4,22423,23692,0,30.5866,-21.5786,44210,27,1,1448222875,1741330260,0
GSM,648,4,22423,24533,0,30.7203,-21.3425,24528,22,1,1448222868,1741330267,0
GSM,648,4,22423,23893,0,30.7355,-21.2236,25612,23,1,1448222868,1741330267,0
GSM,648,4,22423,23691,0,30.6015,-21.5624,9369,25,1,1448222875,1741330260,0
GSM,648,4,22423,24241,0,30.7218,-21.3755,11509,26,1,1448222872,1741330335,0
GSM,648,4,22225,18733,0,30.1296,-22.0744,9557,26,1,1448222885,1741330308,0
GSM,648,4,22225,18731,0,30.1748,-22.0214,10552,25,1,1448222882,1741330308,0
GSM,648,4,22423,18713,0,30.4685,-21.7527,13054,26,1,1448222878,1741330221,0
GSM,648,4,22225,18692,0,30.319,-21.895,12136,22,1,1448222878,1741330313,0
GSM,648,4,22225,18693,0,30.241,-21.9582,14764,22,1,1448222882,1741330308,0
GSM,648,4,22225,18651,0,30.0309,-22.1582,23897,26,1,1448222888,1741070596,0
GSM,648,4,22225,19566,0,29.9842,-22.2232,1349,25,1,1448222889,1731652625,0
GSM,648,4,22225,19564,0,29.9857,-22.2175,1369,21,1,1448222950,1731652726,0
GSM,648,4,22225,19563,0,29.9852,-22.2197,1570,26,1,1448222979,1741330202,0
GSM,648,4,22225,18703,0,29.9863,-22.2218,6629,22,1,1448223031,1741330248,0
GSM,648,4,22225,18702,0,29.9856,-22.2314,5382,22,1,1448223473,1741243868,0
GSM,648,1,122,36942,0,29.9459,-17.1558,19103,17,1,1448344613,1700372179,0
GSM,648,1,122,36941,0,29.908,-17.103,10718,12,1,1448344613,1700372183,0
GSM,648,1,122,36771,0,30.0809,-17.3096,12156,10,1,1448347955,1700372175,0
GSM,648,1,122,36772,0,30.0913,-17.3187,10718,8,1,1448347955,1700372172,0
GSM,648,1,122,36261,0,30.6183,-17.5548,21579,8,1,1448355150,1700286068,0
GSM,648,1,122,36191,0,30.2299,-17.3576,5336,6,1,1448355150,1700286076,0
GSM,648,4,22423,23891,0,30.7415,-21.1375,8042,21,1,1448186756,1741243798,0
GSM,648,4,22424,23671,0,30.6815,-20.3281,18787,24,1,1448446618,1739602425,0
GSM,648,4,22403,24321,0,30.7628,-19.9505,29528,26,1,1448446618,1741330465,0
GSM,648,4,22424,23723,0,30.684,-20.4123,4969,26,1,1448446618,1741330296,0
GSM,648,4,22424,24282,0,30.7303,-20.6465,12690,25,1,1448446618,1739771553,0
GSM,648,4,22423,24522,0,30.7193,-21.0675,13810,8,1,1448185860,1738132416,0
GSM,648,4,22403,23781,0,30.8268,-20.0828,6050,27,1,1448446618,1739771535,0
GSM,648,4,22403,24391,0,30.807,-20.0649,3779,4,1,1448446618,1706765671,0
GSM,648,4,22403,24722,0,30.7641,-19.9477,2087,2,1,1448177490,1715920815,0
GSM,648,4,22403,24322,0,30.7797,-19.9865,8149,23,1,1448446618,1741330465,0
GSM,648,4,22403,23783,0,30.8158,-20.0888,12665,26,1,1448446618,1739602441,0
GSM,648,4,22424,24271,0,30.6783,-20.4711,15938,22,1,1448446618,1741330296,0
GSM,648,4,22404,23734,0,30.7079,-19.5057,27559,25,1,1448446618,1738046012,0
GSM,648,4,22424,23722,0,30.6858,-20.4091,5692,21,1,1448446618,1741330296,0
GSM,648,4,22403,24381,0,30.8096,-20.0603,3379,7,1,1448178087,1737527844,0
GSM,648,4,22423,23861,0,30.8301,-20.7635,24132,23,1,1448446618,1741157425,0
GSM,648,4,22423,18711,0,30.4989,-21.7128,16148,23,1,1448446618,1741330215,0
GSM,648,4,22225,18662,0,29.9859,-22.2228,6312,25,1,1448446618,1741330248,0
GSM,648,4,22225,19561,0,29.986,-22.2181,1361,24,1,1448446618,1741330202,0
GSM,648,4,22423,24543,0,30.7362,-21.2346,9983,23,1,1448446618,1741330267,0
GSM,648,4,22225,18732,0,30.172,-22.0248,9257,24,1,1448446618,1741330308,0
GSM,648,4,22423,23892,0,30.7398,-21.1857,12061,25,1,1448446618,1741243938,0
GSM,648,4,22225,18652,0,29.9873,-22.2191,6679,24,1,1448446618,1741330202,0
GSM,648,4,22225,18701,0,29.9952,-22.1982,7029,26,1,1448446618,1740898227,0
GSM,648,4,22423,23693,0,30.5645,-21.6228,18075,26,1,1448446618,1741330322,0
GSM,648,4,22225,18661,0,29.991,-22.2031,2246,23,1,1448446618,1741330294,0
GSM,648,4,22423,24712,0,30.7199,-21.3733,18509,25,1,1448446618,1741330335,0
GSM,648,4,22225,18653,0,29.9887,-22.2119,4299,24,1,1448446619,1741330202,0
GSM,648,4,22225,18663,0,29.986,-22.2226,6324,22,1,1448446618,1741330202,0
GSM,648,4,22423,24242,0,30.7172,-21.3859,7824,22,1,1448187661,1741243801,0
GSM,648,4,22423,24711,0,30.7235,-21.3392,15433,30,1,1448187960,1735886266,0
GSM,648,4,22423,24542,0,30.7301,-21.2794,18966,24,1,1448446618,1741330267,0
GSM,648,4,22423,24461,0,30.6449,-21.4884,12868,6,1,1448446618,1741243948,0
GSM,648,4,22423,24531,0,30.7398,-21.1853,11022,24,1,1448186159,1741243938,0
GSM,648,4,22423,24463,0,30.665,-21.461,14093,22,1,1448446618,1741330332,0
GSM,648,4,22225,18691,0,30.2723,-21.9306,11620,23,1,1448446618,1741330313,0
GSM,648,4,22423,23842,0,30.7495,-20.9863,14710,32,1,1448185860,1738132420,0
GSM,648,4,22225,19562,0,29.9853,-22.2205,1636,26,1,1448446618,1741330202,0
GSM,648,4,22225,18762,0,29.7944,-21.5503,65132,24,1,1448446618,1736747540,0
GSM,648,4,22423,24541,0,30.7326,-21.2627,21422,22,1,1448186756,1741330267,0
GSM,648,4,22423,24301,0,30.7579,-20.9582,9533,26,1,1448446618,1741330276,0
GSM,648,4,22225,18673,0,29.9867,-22.221,6489,22,1,1448446746,1741330202,0
GSM,648,1,144,31432,0,32.2958,-18.8598,18312,6,1,1448873766,1700285968,0
GSM,648,1,106,30193,0,32.4568,-18.9378,23821,21,1,1448873766,1700285959,0
GSM,648,1,144,31531,0,32.1383,-18.4448,4410,5,1,1448873764,1700285994,0
GSM,648,4,22424,20683,0,30.2728,-19.9813,7269,9,1,1448924466,1729166008,0
GSM,648,4,21002,13091,0,30.9391,-17.8193,1000,15,1,1449136942,1738391472,0
GSM,648,4,21002,11002,0,30.9456,-17.8305,5519,27,1,1449246713,1741330297,0
GSM,648,4,21002,11003,0,30.9314,-17.8186,2084,25,1,1450049176,1741330307,0
GSM,648,4,21002,13812,0,31.0143,-17.8466,2371,26,1,1451408298,1738045938,0
GSM,648,4,21003,11041,0,30.9534,-17.8655,3086,27,1,1451430841,1741330390,0
GSM,648,3,110,20582,0,29.7274,-16.8638,18161,29,1,1452190604,1695357630,0
GSM,648,3,110,33061,0,29.7674,-16.9118,22935,24,1,1452190604,1719386776,0
GSM,648,3,110,33047,0,29.901,-17.0952,15574,33,1,1452190621,1695357637,0
GSM,648,3,110,23061,0,29.7881,-16.9389,11917,24,1,1452190620,1719386776,0
GSM,648,3,110,23047,0,29.9817,-17.2041,34828,43,1,1452190640,1695357637,0
GSM,648,3,110,13192,0,30.1655,-17.3593,10885,23,1,1452190675,1713587934,0
GSM,648,3,110,13191,0,30.2165,-17.3561,5885,32,1,1452190675,1719031071,0
GSM,648,3,111,30226,0,30.9912,-17.762,6184,13,1,1452190721,1704692177,0
GSM,648,3,110,13061,0,29.7766,-16.9235,10490,20,1,1452190732,1719386776,0
GSM,648,3,111,30214,0,31.0976,-17.7491,4063,15,1,1452190738,1719636060,0
GSM,648,3,111,13199,0,31.1343,-17.7857,6339,12,1,1452190748,1711517952,0
GSM,648,3,109,20042,0,31.5866,-18.1836,11927,35,1,1452190761,1705988214,0
GSM,648,3,109,10055,0,31.4205,-18.1272,11755,22,1,1452190756,1705988222,0
GSM,648,3,111,20026,0,31.1378,-17.8362,3732,14,1,1452190748,1715229470,0
GSM,648,1,144,32752,0,31.9874,-18.221,3156,3,1,1452157196,1700285998,0
GSM,648,3,110,10693,0,30.2163,-17.3567,5743,17,1,1452190863,1713587937,0
GSM,648,3,110,13260,0,30.2048,-17.3648,6469,13,1,1452190863,1699594803,0
GSM,648,3,110,33090,0,30.1944,-17.3593,4418,8,1,1452190863,1713587934,0
GSM,648,3,112,10575,0,30.7478,-17.8074,16364,14,1,1452190863,1705729429,0
GSM,648,3,111,13111,0,31.0078,-17.7379,7544,8,1,1452190863,1699508422,0
GSM,648,3,110,33192,0,30.1632,-17.3686,4086,22,1,1452190863,1718944556,0
GSM,648,3,110,13047,0,29.933,-17.1407,21156,33,1,1452190863,1695357640,0
GSM,648,3,110,10569,0,30.224,-17.3605,15409,23,1,1452190863,1711948588,0
GSM,648,3,111,10226,0,31.0016,-17.7588,6697,12,1,1452190863,1695876089,0
GSM,648,3,112,10084,0,30.9291,-17.7711,5729,3,1,1452147928,1709098728,0
GSM,648,3,110,33191,0,30.1686,-17.3597,8374,36,1,1452190863,1719031075,0
GSM,648,3,111,10214,0,31.098,-17.7436,2905,11,1,1452190863,1719636064,0
GSM,648,3,111,33119,0,31.1111,-17.7545,5223,10,1,1452190863,1713674138,0
GSM,648,3,111,23111,0,31.0735,-17.745,1000,3,1,1452190863,1699508422,0
GSM,648,3,111,33144,0,30.9517,-17.7447,8537,33,1,1452190863,1719636097,0
GSM,648,3,111,20214,0,31.1164,-17.766,6129,10,1,1452190863,1719636060,0
GSM,648,3,109,10042,0,31.5924,-18.1847,13672,17,1,1452190994,1705988214,0
GSM,648,3,111,20590,0,31.1237,-17.8481,3653,24,1,1452190993,1711948431,0
GSM,648,3,111,10127,0,31.2216,-17.8823,11572,30,1,1452190993,1705988237,0
GSM,648,3,113,13021,0,31.329,-18.0113,13719,12,1,1452190993,1705988227,0
GSM,648,3,111,23182,0,31.2277,-17.8916,21630,19,1,1452190993,1699508433,0
GSM,648,3,111,33182,0,31.2068,-17.8756,6180,41,1,1452190993,1699508433,0
GSM,648,1,144,32753,0,31.9145,-18.1867,11541,4,1,1452190994,1700286018,0
GSM,648,3,111,23199,0,31.1457,-17.8119,5377,13,1,1452190993,1705988245,0
GSM,648,3,109,20055,0,31.349,-18.0613,11524,14,1,1452190993,1699508437,0
GSM,648,3,111,20591,0,31.1349,-17.8373,3261,18,1,1452190993,1706247381,0
GSM,648,1,144,32763,0,31.9192,-18.1728,6323,2,1,1452156901,1700286018,0
GSM,648,3,109,30055,0,31.37,-18.0912,8789,15,1,1452190993,1705988222,0
GSM,648,1,144,32751,0,31.9675,-18.2034,8483,3,1,1452190994,1700286011,0
GSM,648,1,144,32761,0,31.8839,-18.1679,9916,3,1,1452190994,1700286018,0
GSM,648,3,111,20203,0,31.1173,-17.8535,6564,27,1,1452190993,1711948445,0
GSM,648,3,111,13213,0,31.1216,-17.7936,3923,3,1,1452150619,1696134993,0
GSM,648,1,144,32811,0,31.9957,-18.2306,1773,2,1,1452157200,1700286014,0
GSM,648,1,144,30603,0,32.0371,-18.2724,1100,2,1,1452157495,1700286002,0
GSM,648,1,144,31193,0,32.1273,-18.376,16986,5,1,1452158392,1700285998,0
GSM,648,1,144,32812,0,32.0685,-18.2839,4649,4,1,1452157798,1700285998,0
GSM,648,1,144,32732,0,32.2965,-18.7931,44900,13,1,1452195090,1700285959,0
GSM,648,1,106,32243,0,32.5735,-18.9465,8079,10,1,1452195190,1700285955,0
GSM,648,1,144,30611,0,32.0371,-18.2724,1100,2,1,1452157499,1700286002,0
GSM,648,1,144,31191,0,32.1021,-18.3231,9965,4,1,1452158396,1700285998,0
